Attribute,UpdatedID,AttributeID,Value
PotentialAbility,4108591709890306907,1347436866,170
LeftFoot,4108591709890306907,1346661478,9
RightFoot,4108591709890306907,1346663017,20
POS_DL,4108591709890306907,1348758643,0
POS_DC,4108591709890306907,1348756325,0
POS_DR,4108591709890306907,1348760179,0
POS_ML,4108591709890306907,1349348467,15
POS_MC,4108591709890306907,1349346149,0
POS_MR,4108591709890306907,1349350003,0
POS_AML,4108591709890306907,1348562284,20
POS_AMC,4108591709890306907,1348562275,15
POS_AMR,4108591709890306907,1348562290,15
POS_STC,4108591709890306907,1348559717,0
Consistency,4108591709890306907,1346659193,12
Dirtiness,4108591709890306907,1346659444,5
ImportantMatches,4108591709890306907,1346660717,14
InjuryProneness,4108591709890306907,1346660714,10
Versatility,4108591709890306907,1346664052,10
FirstName,4290638142158955329,1348890209,Teddy
LastName,4290638142158955329,1349742177,Sharman-Lowe
Crossing,4290638142158955329,1346659186,0
Dribbling,4290638142158955329,1346659442,0
Finishing,4290638142158955329,1346659950,0
FirstTouch,4290638142158955329,1346659956,0
Heading,4290638142158955329,1346660452,0
LongShots,4290638142158955329,1346661491,0
Marking,4290638142158955329,1346661746,0
Passing,4290638142158955329,1346662515,7
Tackling,4290638142158955329,1346663531,0
Technique,4290638142158955329,1346663523,0
Aggression,4290638142158955329,1346658663,8
Anticipation,4290638142158955329,1346658670,10
Bravery,4290638142158955329,1346658930,10
Composure,4290638142158955329,1346659184,10
Concentration,4290638142158955329,1346659171,9
Decisions,4290638142158955329,1346659427,11
Determination,4290638142158955329,1346659429,13
Flair,4290638142158955329,1346659948,0
Influence,4290638142158955329,1346661476,7
OffTheBall,4290638142158955329,1346661750,0
Positioning,4290638142158955329,1346662516,12
Teamwork,4290638142158955329,1346663533,11
Creativity,4290638142158955329,1346664051,11
Workrate,4290638142158955329,1346664306,11
Acceleration,4290638142158955329,1346658659,9
Agility,4290638142158955329,1346658668,10
Balance,4290638142158955329,1346658924,9
JumpingReach,4290638142158955329,1346660973,15
NaturalFitness,4290638142158955329,1346661990,12
Pace,4290638142158955329,1346662499,6
Stamina,4290638142158955329,1346663277,12
Strenfth,4290638142158955329,1346663284,7
Corners,4290638142158955329,1346659187,0
FreeKicks,4290638142158955329,1346659947,0
LongThrows,4290638142158955329,1346661492,0
PenaltyTaking,4290638142158955329,1346662510,0
FullName,4290638142158955329,1348889710,First Second
Height,4290638142158955329,1349018995,194
Weight,4290638142158955329,1350002035,78
Adaptability,4290638142158955329,1348559969,9
Ambition,4290638142158955329,1348562274,14
Controversy,4290638142158955329,1348695673,5
Loyalty,4290638142158955329,1349283705,10
Pressure,4290638142158955329,1349546597,11
Professionalism,4290638142158955329,1349546607,13
Sportsmanship,4290638142158955329,1349742703,12
Temperament,4290638142158955329,1349805421,14
CurrentAbility,4290638142158955329,1346584898,80
PotentialAbility,4290638142158955329,1347436866,-65
LeftFoot,4290638142158955329,1346661478,8
RightFoot,4290638142158955329,1346663017,20
POS_DL,4290638142158955329,1348758643,0
POS_DC,4290638142158955329,1348756325,20
POS_DR,4290638142158955329,1348760179,0
POS_ML,4290638142158955329,1349348467,0
POS_MC,4290638142158955329,1349346149,0
POS_MR,4290638142158955329,1349350003,0
POS_AML,4290638142158955329,1348562284,0
POS_AMC,4290638142158955329,1348562275,0
POS_AMR,4290638142158955329,1348562290,0
POS_STC,4290638142158955329,1348559717,20
Consistency,4290638142158955329,1346659193,10
Dirtiness,4290638142158955329,1346659444,0
ImportantMatches,4290638142158955329,1346660717,0
InjuryProneness,4290638142158955329,1346660714,10
Versatility,4290638142158955329,1346664052,0
FirstName,463789480757715795,1348890209,Andrey
LastName,463789480757715795,1349742177,Nascimento dos Santos
Crossing,463789480757715795,1346659186,9
Dribbling,463789480757715795,1346659442,13
Finishing,463789480757715795,1346659950,11
FirstTouch,463789480757715795,1346659956,13
Heading,463789480757715795,1346660452,12
LongShots,463789480757715795,1346661491,12
Marking,463789480757715795,1346661746,14
Passing,463789480757715795,1346662515,14
Tackling,463789480757715795,1346663531,12
Technique,463789480757715795,1346663523,14
Aggression,463789480757715795,1346658663,13
Anticipation,463789480757715795,1346658670,13
Bravery,463789480757715795,1346658930,12
Composure,463789480757715795,1346659184,12
Concentration,463789480757715795,1346659171,13
Decisions,463789480757715795,1346659427,12
Determination,463789480757715795,1346659429,13
Flair,463789480757715795,1346659948,15
Influence,463789480757715795,1346661476,10
OffTheBall,463789480757715795,1346661750,12
Positioning,463789480757715795,1346662516,13
Teamwork,463789480757715795,1346663533,13
Creativity,463789480757715795,1346664051,13
Workrate,463789480757715795,1346664306,13
Acceleration,463789480757715795,1346658659,13
Agility,463789480757715795,1346658668,14
Balance,463789480757715795,1346658924,13
JumpingReach,463789480757715795,1346660973,11
NaturalFitness,463789480757715795,1346661990,14
Pace,463789480757715795,1346662499,13
Stamina,463789480757715795,1346663277,13
Strenfth,463789480757715795,1346663284,13
Corners,463789480757715795,1346659187,8
FreeKicks,463789480757715795,1346659947,9
LongThrows,463789480757715795,1346661492,9
PenaltyTaking,463789480757715795,1346662510,9
FullName,463789480757715795,1348889710,First Second
Height,463789480757715795,1349018995,181
Weight,463789480757715795,1350002035,72
Adaptability,463789480757715795,1348559969,0
Ambition,463789480757715795,1348562274,16
Controversy,463789480757715795,1348695673,11
Loyalty,463789480757715795,1349283705,15
Pressure,463789480757715795,1349546597,0
Professionalism,463789480757715795,1349546607,13
Sportsmanship,463789480757715795,1349742703,0
Temperament,463789480757715795,1349805421,0
CurrentAbility,463789480757715795,1346584898,124
PotentialAbility,463789480757715795,1347436866,-85
LeftFoot,463789480757715795,1346661478,8
RightFoot,463789480757715795,1346663017,20
POS_DL,463789480757715795,1348758643,0
POS_DC,463789480757715795,1348756325,0
POS_DR,463789480757715795,1348760179,0
POS_ML,463789480757715795,1349348467,0
POS_MC,463789480757715795,1349346149,20
POS_MR,463789480757715795,1349350003,0
POS_AML,463789480757715795,1348562284,0
POS_AMC,463789480757715795,1348562275,0
POS_AMR,463789480757715795,1348562290,0
POS_STC,463789480757715795,1348559717,0
Consistency,463789480757715795,1346659193,13
Dirtiness,463789480757715795,1346659444,11
ImportantMatches,463789480757715795,1346660717,0
InjuryProneness,463789480757715795,1346660714,7
Versatility,463789480757715795,1346664052,0
FirstName,465502060312290144,1348890209,Alejandro
LastName,465502060312290144,1349742177,Garnacho
Crossing,465502060312290144,1346659186,12
Dribbling,465502060312290144,1346659442,15
Finishing,465502060312290144,1346659950,14
FirstTouch,465502060312290144,1346659956,14
Heading,465502060312290144,1346660452,5
LongShots,465502060312290144,1346661491,10
Marking,465502060312290144,1346661746,2
Passing,465502060312290144,1346662515,12
Tackling,465502060312290144,1346663531,5
Technique,465502060312290144,1346663523,14
Aggression,465502060312290144,1346658663,13
Anticipation,465502060312290144,1346658670,10
Bravery,465502060312290144,1346658930,13
Composure,465502060312290144,1346659184,13
Concentration,465502060312290144,1346659171,10
Decisions,465502060312290144,1346659427,10
Determination,465502060312290144,1346659429,14
Flair,465502060312290144,1346659948,16
Influence,465502060312290144,1346661476,4
OffTheBall,465502060312290144,1346661750,14
Positioning,465502060312290144,1346662516,4
Teamwork,465502060312290144,1346663533,10
Creativity,465502060312290144,1346664051,11
Workrate,465502060312290144,1346664306,14
Acceleration,465502060312290144,1346658659,17
Agility,465502060312290144,1346658668,15
Balance,465502060312290144,1346658924,13
JumpingReach,465502060312290144,1346660973,9
NaturalFitness,465502060312290144,1346661990,14
Pace,465502060312290144,1346662499,17
Stamina,465502060312290144,1346663277,15
Strenfth,465502060312290144,1346663284,10
Corners,465502060312290144,1346659187,6
FreeKicks,465502060312290144,1346659947,10
LongThrows,465502060312290144,1346661492,2
PenaltyTaking,465502060312290144,1346662510,14
FullName,465502060312290144,1348889710,Alejandro Garnacho Ferreyra
Height,465502060312290144,1349018995,180
Weight,465502060312290144,1350002035,64
Adaptability,465502060312290144,1348559969,15
Ambition,465502060312290144,1348562274,12
Controversy,465502060312290144,1348695673,5
Loyalty,465502060312290144,1349283705,10
Pressure,465502060312290144,1349546597,14
Professionalism,465502060312290144,1349546607,11
Sportsmanship,465502060312290144,1349742703,5
Temperament,465502060312290144,1349805421,14
CurrentAbility,465502060312290144,1346584898,144
PotentialAbility,465502060312290144,1347436866,-9
LeftFoot,465502060312290144,1346661478,14
RightFoot,465502060312290144,1346663017,20
POS_DL,465502060312290144,1348758643,0
POS_DC,465502060312290144,1348756325,0
POS_DR,465502060312290144,1348760179,0
POS_ML,465502060312290144,1349348467,14
POS_MC,465502060312290144,1349346149,0
POS_MR,465502060312290144,1349350003,13
POS_AML,465502060312290144,1348562284,20
POS_AMC,465502060312290144,1348562275,14
POS_AMR,465502060312290144,1348562290,18
POS_STC,465502060312290144,1348559717,14
Consistency,465502060312290144,1346659193,11
Dirtiness,465502060312290144,1346659444,7
ImportantMatches,465502060312290144,1346660717,0
InjuryProneness,465502060312290144,1346660714,4
Versatility,465502060312290144,1346664052,10
FirstName,55609425467040617,1348890209,Enzo
LastName,55609425467040617,1349742177,Fernández
Crossing,55609425467040617,1346659186,12
Dribbling,55609425467040617,1346659442,13
Finishing,55609425467040617,1346659950,12
FirstTouch,55609425467040617,1346659956,15
Heading,55609425467040617,1346660452,7
LongShots,55609425467040617,1346661491,16
Marking,55609425467040617,1346661746,10
Passing,55609425467040617,1346662515,16
Tackling,55609425467040617,1346663531,14
Technique,55609425467040617,1346663523,16
Aggression,55609425467040617,1346658663,15
Anticipation,55609425467040617,1346658670,14
Bravery,55609425467040617,1346658930,13
Composure,55609425467040617,1346659184,14
Concentration,55609425467040617,1346659171,13
Decisions,55609425467040617,1346659427,14
Determination,55609425467040617,1346659429,15
Flair,55609425467040617,1346659948,14
Influence,55609425467040617,1346661476,12
OffTheBall,55609425467040617,1346661750,17
Positioning,55609425467040617,1346662516,13
Teamwork,55609425467040617,1346663533,15
Creativity,55609425467040617,1346664051,17
Workrate,55609425467040617,1346664306,14
Acceleration,55609425467040617,1346658659,12
Agility,55609425467040617,1346658668,14
Balance,55609425467040617,1346658924,16
JumpingReach,55609425467040617,1346660973,10
NaturalFitness,55609425467040617,1346661990,17
Pace,55609425467040617,1346662499,12
Stamina,55609425467040617,1346663277,16
Strenfth,55609425467040617,1346663284,13
Corners,55609425467040617,1346659187,12
FreeKicks,55609425467040617,1346659947,9
LongThrows,55609425467040617,1346661492,8
PenaltyTaking,55609425467040617,1346662510,14
FullName,55609425467040617,1348889710,Enzo Jeremías Fernández
Height,55609425467040617,1349018995,178
Weight,55609425467040617,1350002035,70
Adaptability,55609425467040617,1348559969,18
Ambition,55609425467040617,1348562274,18
Controversy,55609425467040617,1348695673,15
Loyalty,55609425467040617,1349283705,2
Pressure,55609425467040617,1349546597,17
Professionalism,55609425467040617,1349546607,5
Sportsmanship,55609425467040617,1349742703,13
Temperament,55609425467040617,1349805421,12
CurrentAbility,55609425467040617,1346584898,158
PotentialAbility,55609425467040617,1347436866,174
LeftFoot,55609425467040617,1346661478,12
RightFoot,55609425467040617,1346663017,20
POS_DL,55609425467040617,1348758643,0
POS_DC,55609425467040617,1348756325,0
POS_DR,55609425467040617,1348760179,0
POS_ML,55609425467040617,1349348467,0
POS_MC,55609425467040617,1349346149,20
POS_MR,55609425467040617,1349350003,0
POS_AML,55609425467040617,1348562284,0
POS_AMC,55609425467040617,1348562275,15
POS_AMR,55609425467040617,1348562290,0
POS_STC,55609425467040617,1348559717,0
Consistency,55609425467040617,1346659193,16
Dirtiness,55609425467040617,1346659444,10
ImportantMatches,55609425467040617,1346660717,13
InjuryProneness,55609425467040617,1346660714,4
Versatility,55609425467040617,1346664052,13
FirstName,557297275343233856,1348890209,Geovany
LastName,557297275343233856,1349742177,Quenda
Crossing,557297275343233856,1346659186,7
Dribbling,557297275343233856,1346659442,13
Finishing,557297275343233856,1346659950,10
FirstTouch,557297275343233856,1346659956,9
Heading,557297275343233856,1346660452,4
LongShots,557297275343233856,1346661491,8
Marking,557297275343233856,1346661746,3
Passing,557297275343233856,1346662515,8
Tackling,557297275343233856,1346663531,4
Technique,557297275343233856,1346663523,11
Aggression,557297275343233856,1346658663,9
Anticipation,557297275343233856,1346658670,5
Bravery,557297275343233856,1346658930,6
Composure,557297275343233856,1346659184,5
Concentration,557297275343233856,1346659171,6
Decisions,557297275343233856,1346659427,6
Determination,557297275343233856,1346659429,8
Flair,557297275343233856,1346659948,14
Influence,557297275343233856,1346661476,4
OffTheBall,557297275343233856,1346661750,9
Positioning,557297275343233856,1346662516,3
Teamwork,557297275343233856,1346663533,8
Creativity,557297275343233856,1346664051,8
Workrate,557297275343233856,1346664306,8
Acceleration,557297275343233856,1346658659,14
Agility,557297275343233856,1346658668,13
Balance,557297275343233856,1346658924,12
JumpingReach,557297275343233856,1346660973,4
NaturalFitness,557297275343233856,1346661990,11
Pace,557297275343233856,1346662499,14
Stamina,557297275343233856,1346663277,8
Strenfth,557297275343233856,1346663284,10
Corners,557297275343233856,1346659187,7
FreeKicks,557297275343233856,1346659947,6
LongThrows,557297275343233856,1346661492,4
PenaltyTaking,557297275343233856,1346662510,0
FullName,557297275343233856,1348889710,Geovany Tcherno Quenda
Height,557297275343233856,1349018995,172
Weight,557297275343233856,1350002035,68
Adaptability,557297275343233856,1348559969,0
Ambition,557297275343233856,1348562274,0
Controversy,557297275343233856,1348695673,0
Loyalty,557297275343233856,1349283705,0
Pressure,557297275343233856,1349546597,0
Professionalism,557297275343233856,1349546607,0
Sportsmanship,557297275343233856,1349742703,0
Temperament,557297275343233856,1349805421,0
CurrentAbility,557297275343233856,1346584898,72
PotentialAbility,557297275343233856,1347436866,-75
LeftFoot,557297275343233856,1346661478,20
RightFoot,557297275343233856,1346663017,6
POS_DL,557297275343233856,1348758643,0
POS_DC,557297275343233856,1348756325,0
POS_DR,557297275343233856,1348760179,0
POS_ML,557297275343233856,1349348467,12
POS_MC,557297275343233856,1349346149,0
POS_MR,557297275343233856,1349350003,12
POS_AML,557297275343233856,1348562284,19
POS_AMC,557297275343233856,1348562275,0
POS_AMR,557297275343233856,1348562290,20
POS_STC,557297275343233856,1348559717,0
Consistency,557297275343233856,1346659193,6
Dirtiness,557297275343233856,1346659444,6
ImportantMatches,557297275343233856,1346660717,14
InjuryProneness,557297275343233856,1346660714,0
Versatility,557297275343233856,1346664052,11
FirstName,95278529391911779,1348890209,Nicolas
LastName,95278529391911779,1349742177,Jackson
Crossing,95278529391911779,1346659186,9
Dribbling,95278529391911779,1346659442,16
Finishing,95278529391911779,1346659950,14
FirstTouch,95278529391911779,1346659956,13
Heading,95278529391911779,1346660452,13
LongShots,95278529391911779,1346661491,11
Marking,95278529391911779,1346661746,8
Passing,95278529391911779,1346662515,12
Tackling,95278529391911779,1346663531,9
Technique,95278529391911779,1346663523,16
Aggression,95278529391911779,1346658663,0
Anticipation,95278529391911779,1346658670,12
Bravery,95278529391911779,1346658930,12
Composure,95278529391911779,1346659184,12
Concentration,95278529391911779,1346659171,13
Decisions,95278529391911779,1346659427,12
Determination,95278529391911779,1346659429,12
Flair,95278529391911779,1346659948,0
Influence,95278529391911779,1346661476,7
OffTheBall,95278529391911779,1346661750,9
Positioning,95278529391911779,1346662516,11
Teamwork,95278529391911779,1346663533,9
Creativity,95278529391911779,1346664051,13
Workrate,95278529391911779,1346664306,14
Acceleration,95278529391911779,1346658659,17
Agility,95278529391911779,1346658668,14
Balance,95278529391911779,1346658924,8
JumpingReach,95278529391911779,1346660973,12
NaturalFitness,95278529391911779,1346661990,0
Pace,95278529391911779,1346662499,16
Stamina,95278529391911779,1346663277,15
Strenfth,95278529391911779,1346663284,13
Corners,95278529391911779,1346659187,8
FreeKicks,95278529391911779,1346659947,8
LongThrows,95278529391911779,1346661492,6
PenaltyTaking,95278529391911779,1346662510,13
FullName,95278529391911779,1348889710,First Second
Height,95278529391911779,1349018995,186
Weight,95278529391911779,1350002035,78
Adaptability,95278529391911779,1348559969,13
Ambition,95278529391911779,1348562274,0
Controversy,95278529391911779,1348695673,0
Loyalty,95278529391911779,1349283705,0
Pressure,95278529391911779,1349546597,0
Professionalism,95278529391911779,1349546607,0
Sportsmanship,95278529391911779,1349742703,0
Temperament,95278529391911779,1349805421,0
CurrentAbility,95278529391911779,1346584898,147
PotentialAbility,95278529391911779,1347436866,162
LeftFoot,95278529391911779,1346661478,8
RightFoot,95278529391911779,1346663017,20
POS_DL,95278529391911779,1348758643,0
POS_DC,95278529391911779,1348756325,0
POS_DR,95278529391911779,1348760179,0
POS_ML,95278529391911779,1349348467,12
POS_MC,95278529391911779,1349346149,12
POS_MR,95278529391911779,1349350003,12
POS_AML,95278529391911779,1348562284,16
POS_AMC,95278529391911779,1348562275,16
POS_AMR,95278529391911779,1348562290,18
POS_STC,95278529391911779,1348559717,20
Consistency,95278529391911779,1346659193,10
Dirtiness,95278529391911779,1346659444,0
ImportantMatches,95278529391911779,1346660717,0
InjuryProneness,95278529391911779,1346660714,13
Versatility,95278529391911779,1346664052,0
